notice_date,event_number,reason,company,address,county,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
3/18/2020,2019-0498,Temporary Plant Layoff,The Wayfarer,"101 West 57th StreetNew York, NY 10019",New York County,(212) 688-2701,Restaurant,107,,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,2019-0494,Temporary Plant Closing,BLT Steak White Plains,"221 Main StreetWhite Plains, NY 10601",Westchester County,(212) 688-2701,Restaurant,58,,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/16/2020,2019-0500,Temporary Plant Layoff,"Costume Armour, Inc.","P.O.Box 85, 2 Mill StreetCornwall, NY 12518",Orange County,(845) 863-5322,Clothing Manufacturing,,,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,2019-0533,Temporary Plant Closing,The Rag Trader & Bo Peep Cocktail and Highball Store,"70 West 36th StreetNew York, NY 10018",New York County,(917) 261-5495,Restaurant,77,77,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/14/2020,2019-0534,Plant Closing,Ample Hills Creamery,14 NYC locations,"New York, Kings, & Queens County",(917) 864-0921,Creamery,101,101,6/12/2020,Economic,The employees are not represented by a union,Plant Closing
3/15/2020,2019-0531,Temporary Plant Layoff,"NoMad Hotels, LLC","1170 BroadwayNew York, NY",New York County,(212) 796-1500,Hotel,39,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,2019-0532,Temporary Plant Closing,"MFRF Enterprises Inc., Street Taco","358 3rd Ave.New York, NY 10016",New York County,(917) 261-5495,Restaurant,23,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,2019-0536,Temporary Plant Layoff,Times Square Barbeque Inc. aka Virgil's Real Barbecue,"152 W 44th StreetNew York, NY 10036",New York County,(212) 675-7722,Restaurant,143,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,2019-0545,Temporary Plant Closing,Citusa Park Ave LLC dba IBEROSTAR 70 Park Avenue,"70 Park AvenueNew York, NY 10016",New York County,(212) 973-2466,Hotel,59,59,3/29/2020,Unforeseeable business circumstances prompted by COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
3/18/2020,2019-0535,Temporary Plant Closing,"20 Times Rest LLC - 701 West, Lobby Bar, Paradise Club, and The Terrace and Outdoor Gardens","701 7th Ave.New York, NY 10036",New York County,(212) 261-5301,Restaurant,292,292,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,2019-0505,Temporary Plant Layoff,"GG Union Square, LLC dba Irvington","201 Park Ave SouthNew York, NY 10003",New York County,(212) 750-6361 Ext,Restaurant,63,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/20/2020,2019-0551,Plant Closing,Cutler,"4 NYC locationsNew York/Brooklyn, NY",New York/Kings County,(646) 250-1594,Salon,,,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Plant Closing
3/20/2020,2019-0541,Temporary Plant Closing,"Ykg Corp, Wallse - Café Sabarsky","1048 Fifth Ave.New York, NY 10021",New York County,(917) 415-5574,Restaurant,29,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,2019-0502,Temporary Plant Layoff,"GG LES, LLC dba Mr. Purple","180 Orchard St.New York, NY 10002",New York County,(212) 750-6361 Ext,Restaurant,89,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/15/2020,2019-0501,Temporary Plant Layoff,"Progressive Restaurant LLC, Cote Korean Steakhouse","16 West 22nd StreetNew York, NY 10010",New York County,(917) 589-6961,Restaurant,88,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/15/2020,2019-0555,Temporary Plant Closing,Cassa NY Restaurant LLC dba Butter,"70 West 45th StreetNew York, NY 10036",New York County,(415) 225-5373,Restaurant,91,,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/14/2020,2019-0540,Temporary Plant Layoff,"La Pecora Bianca Holdings, LLC and LPB1 LLC","5 NYC sitesNew York, NY",New York County,(646) 202-3003,Restaurant,134,,3/14/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,2019-0504,Temporary Plant Closing,"Flywheel Sports, Inc.","10 NYC locationsNew York, NY and Brooklyn, NY",New York/Kings County,(509) 993-7505,Gym,278,278,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,2019-0503,Temporary Plant Layoff,"GG TWA, LLC - Sunken Lounge, Connie, & The Pool","TWA Hotel, JFK International AirportJamaica, NY 11430",Queens County,(212) 750-6361 Ext,Hotel,73,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,2019-0506,Temporary Plant Layoff,The Holiday Inn Saratoga Springs (JLK Global Fund US3 Inc.),"232 BroadwaySaratoga Springs, NY 12866",Saratoga County,(518) 845-4550 Ext,Hotel,62,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/16/2020,2019-0515,Temporary Plant Layoff,"Uniquest Hospitality, LLC (Embassy Suites)","200 Delaware AveBuffalo, NY 14202",Erie County,(716) 834-5000,Hotel,22,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,2019-0514,Temporary Plant Layoff,"Terrace on the Park (Crystal Ball Group, LLC)","52-11 111th StreetCorona, NY 11368",Queens County,(718) 592-5000,Venue,198,,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/16/2020,2019-0499,Temporary Plant Closing,Bold Food Lafayette Street dba Gato,"324 Lafayette St.New York, NY",New York County,(718) 913-9640,Restaurant,61,61,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/16/2020,2019-0512,Temporary Plant Closing,Saltbae LLC dba Saltbae Burger,"220 Park Ave.New York, NY 10003",New York County,(212) 315-3660,Restaurant,,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/18/2020,2019-0513,Temporary Plant Layoff,Songren Management Corp.,"16 locationsNew York/Long Island City/Brooklyn, NY",New York/Kings/Queens County,(646) 209-8242,Retail,126,,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,2019-0511,Temporary Plant Layoff,"OSM Aviation, Inc.","JFK Terminal 1, JFK International AirportQueens, NY 11430",New York County,(954) 257-3273,Airport Support,225,,3/12/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,2019-0508,Temporary Plant Layoff,Lastrada Restaurant LLC,"2 Dingle Ridge RoadNorth Salem, NY 10560",Westchester County,(347) 996-8430,Restaurant,,,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,2019-0507,Temporary Plant Layoff,"Kuei Luck Enrichment Center, Inc. and Kuei Luck Early Childhood Center, LLC","195-05 69th Ave.Fresh Meadowns, NY 11365",Queens County,(718) 679-9908,Education,73,,3/19/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,2019-0510,Temporary Plant Layoff,Mercer 1 LLC dba The Mercer Hotel,"147 Mercer St.New York, NY 10012",New York County,(212) 965-3800,Hotel,33,,3/19/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/20/2020,2019-0509,Temporary Plant Layoff,"The Maines Paper & Food Service, Inc.","Broome Corporate Pkwy. (2 locations)Conklin, NY 13748",Broome County,(607) 779-1343,Distribution,340,,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,2019-0399,Temporary Plant Layoff,Manhasset Restaurant LLC d/b/a Cipollini,"2110 C Northern Blvd.Manhasset, NY 11030",Nassau County,(516) 627-0021,Restaurant,76,,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,2019-0396,Temporary Plant Layoff,Roslyn Hospitality LLC,"1305 Old Northern Blvd.Roslyn, NY 11576",Nassau County,(516) 627- 0021,Restaurant,75,,3/17/2020,Unforeseen business circumstances as a result of the COVID-19 virus,The employees are not represented by a union,Temporary Plant Layoff
3/17/2020,2019-0389,Temporary Plant Layoff,Wheatley Restaurant LLC,"400 Wheatley PlazaGreenvale, NY 11548",Suffolk County,(516) 627-0021,Restaurant,63,63,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/4/2020,2019-0376,Plant Closing,"Managed by Q, LLC (formerly a WeWork Management LLC and WeCo. Inc. subsidiary)","233 Spring StreetNew York, NY 10013",New York County,(646) 809-4474,Janitorial Services,79,79,June,Economic,The employees are not represented by a union.,Plant Closing
3/17/2020,2019-0375,Temporary Plant Closing,NAYA Holdings LLC,"c/o NAYA Express Inc. 688 Third AvenueNew York, NY 10017",New York County,(347) 200-3728,Restaurant,3,207,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/16/2020,2019-0365,Plant Closing,"PDNYC, LLC","530 West 27th StreetNew York, NY 10001",New York County,(212) 904-1880,Theater,189,189,3/6/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Plant Closing
3/16/2020,2019-0363,Plant Closing,"SleepNoMore N.A., LLC","530 West 27th StreetNew York, NY 10001",New York County,(212) 904-1880,Restaurant,9,9,3/6/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Plant Closing
3/17/2020,2019-0387,Temporary Plant Closing,"Hakkasan Holdings, LLC, d/b/a Hakkasan Group","311 W 43rd StreetNew York, NY 10036",New Yok County,(702) 212-8804 Ext,Restaurant,95,95,3/13/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/18/2020,2019-0374,Temporary Plant Closing,"Taylor Spellman New York, LLC","423 West 43rd Street, Frnt oneNew York, NY 10036",New York County,(917) 703-3720,Interior designer,2,2,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/17/2020,2019-0391,Temporary Plant Closing,The Inns of Aurora,"PO Box 272, 391 Main StreetAurora, NY 13021",Cayuga County,(315) 364-8020,Hospitality,96,154,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/16/2020,2019-0378,Temporary Plant Closing,Le District,"225 Liberty StreetNew York, NY 10281",New York County,(212) 981-8588,French Restaurant,272,272,First,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/16/2020,2019-0384,Temporary Plant Closing,Wagamama USA LLC (Wagamama Restaurant),"605 Third AvenueNew York, NY 10010",New York County,(857) 800-5856,Restaurant,46,46,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/18/2020,2019-0380,Temporary Plant Closing,"Arts Center and Theater of Schenectady, Inc. d/b/a Proctors","432 State StreetSchenectady, NY 12305",Schenectady County,(518) 382-3884,Performing Arts Theater,117,117,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,International Alliance of Theatrical Stage Employees Local 14,Temporary Plant Closing
3/14/2020,2019-0414,Temporary Closing,The Crystal Room LP dba Blue Ribbon Brasserie (10 sites in NYC),"Various Sites in NYCNew York, NY 10012",New York County,(212) 229- 0404,Restaurant,36,404,3/14/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Closing
3/20/2020,2019-0476,Temporary Closing,"Principessa SOHO LLC, dba Little Prince","199 Prince StreetNew York, NY 10023",New York County,(917) 664-7164,Restaurant,43,43,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Closing
3/20/2020,2019-0477,Temporary Closing,"PRINKIPAS LLC, dba LOLA TAVERNA","210 Avenue of AmericasNew York, NY 10014",New York County,(917) 664-7164,Restaurant,23,23,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Closing
3/23/2020,2019-0452,Temporary Layoff,MFPJJRT Enterprises Inc. dba Anthony's Pier 9,"2975 Route 9WNew Windsor, NY 12553",Orange County,(845) 420-7107,Restaurant,100,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Layoff
3/23/2020,2019-0451,Temporary Layoff,Ribworks dba Billy Joe's Ribworks,"26 Front StreetNewburgh, NY 12550",Orange County,(845) 420-7107,Restaurant,82,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Layoff
3/23/2020,2019-0455,Temporary Layoff,Bondib Hotel dba The Poughkeepsie Grand Hotel,"40 Civic Center PlazaPoughkeepsie, NY 12601",Dutchess County,(845) 420-7107,Hotel,102,,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Layoff
3/23/2020,2019-0454,Temporary Plant Layoff,"Waterfront Management, LLC dba Shadows on the Hudson","176 Rinaldi Blvd.Poughkeepsie, NY 12601",Dutchess County,(845) 420-7107,Restaurant,72,,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/18/2020,2019-0381,Temporary Plant Closing,"The REP Manager, LLC","111 North Pearl StreetAlbany, NY 12207",Albany County,(518) 382-3884,Performing Arts Theater,1,1,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,The employee is not represented by a union.,Temporary Plant Closing
